seller_id,month,total_orders,total_gmv,total_returns,avg_rating,avg_sentiment_score,pct_negative_reviews,review_count,return_rate,seller_name,category,region,return_rate_delta_vs_baseline,sentiment_delta_vs_baseline,trust_drift_flag,avg_response_time_hours
S0031,2024-08,22,1050.22,1,4.615384615384615,0.6223076923076923,0.0,13,0.045,Harrell LLC,Home & Kitchen,South,-0.011,0.097,0,7.8
S0031,2024-09,23,1103.79,2,4.909090909090909,0.6472727272727273,0.0,11,0.087,Harrell LLC,Home & Kitchen,South,0.031,0.122,0,5.7
S0031,2024-10,17,708.41,0,4.615384615384615,0.7023076923076922,0.0,13,0.0,Harrell LLC,Home & Kitchen,South,-0.056,0.177,0,3.0
S0031,2024-11,15,848.11,1,4.454545454545454,0.6654545454545455,0.0,11,0.067,Harrell LLC,Home & Kitchen,South,0.011,0.14,0,8.0
S0031,2024-12,28,1350.08,1,3.95,0.5455,0.05,20,0.036,Harrell LLC,Home & Kitchen,South,-0.02,0.02,0,6.3
S0031,2025-01,18,1003.13,1,4.454545454545454,0.4609090909090909,0.0,11,0.056,Harrell LLC,Home & Kitchen,South,0.0,-0.064,0,7.8
S0031,2025-02,24,1249.93,1,4.416666666666667,0.6241666666666666,0.0,12,0.042,Harrell LLC,Home & Kitchen,South,-0.014,0.099,0,6.0
S0031,2025-03,17,793.0699999999999,2,4.538461538461538,0.6846153846153846,0.0,13,0.118,Harrell LLC,Home & Kitchen,South,0.062,0.16,0,9.3
S0031,2025-04,22,1116.75,3,4.2,0.6506666666666666,0.0,15,0.136,Harrell LLC,Home & Kitchen,South,0.08,0.126,0,9.6
S0031,2025-05,26,1141.79,4,4.428571428571429,0.7119047619047618,0.0,21,0.154,Harrell LLC,Home & Kitchen,South,0.098,0.187,0,11.3
S0031,2025-06,15,802.77,2,4.615384615384615,0.7615384615384616,0.0,13,0.133,Harrell LLC,Home & Kitchen,South,0.077,0.236,0,10.7
S0031,2025-07,22,1220.81,0,4.3,0.608,0.0,10,0.0,Harrell LLC,Home & Kitchen,South,-0.056,0.083,0,2.1
S0031,2025-08,17,656.89,0,4.5,0.6292857142857143,0.0,14,0.0,Harrell LLC,Home & Kitchen,South,-0.056,0.104,0,1.0
S0031,2025-09,22,932.4,1,4.416666666666667,0.6316666666666667,0.0,12,0.045,Harrell LLC,Home & Kitchen,South,-0.011,0.107,0,8.2
S0031,2025-10,21,1107.14,1,4.333333333333333,0.7273333333333334,0.0,15,0.048,Harrell LLC,Home & Kitchen,South,-0.008,0.202,0,8.7
S0031,2025-11,24,1258.63,2,4.1,0.425,0.0,10,0.083,Harrell LLC,Home & Kitchen,South,0.027,-0.1,0,5.8
S0031,2025-12,18,770.64,1,4.5,0.7000000000000001,0.0,6,0.056,Harrell LLC,Home & Kitchen,South,0.0,0.175,0,3.4
S0032,2024-01,32,1663.63,2,2.5,-0.205,0.4166666666666667,12,0.062,"Lynch, Hernandez and Farmer",Automotive,East,-0.018,-0.347,0,7.2
S0032,2024-02,27,1447.55,1,3.4705882352941178,0.1611764705882352,0.1176470588235294,17,0.037,"Lynch, Hernandez and Farmer",Automotive,East,-0.043,0.019,0,7.9
S0032,2024-03,43,1995.98,6,3.740740740740741,0.4703703703703704,0.037037037037037,27,0.14,"Lynch, Hernandez and Farmer",Automotive,East,0.06,0.328,0,12.7
S0032,2024-04,37,2061.1,4,4.238095238095238,0.5342857142857144,0.0476190476190476,21,0.108,"Lynch, Hernandez and Farmer",Automotive,East,0.028,0.392,0,9.4
S0032,2024-05,40,2187.05,3,4.642857142857143,0.6221428571428571,0.0,28,0.075,"Lynch, Hernandez and Farmer",Automotive,East,-0.005,0.48,0,6.7
S0032,2024-06,28,1521.19,2,4.368421052631579,0.6389473684210527,0.0,19,0.071,"Lynch, Hernandez and Farmer",Automotive,East,-0.009,0.497,0,5.7
S0032,2024-07,38,1890.36,0,4.15,0.74,0.0,20,0.0,"Lynch, Hernandez and Farmer",Automotive,East,-0.08,0.598,0,5.0
S0032,2024-08,35,1586.25,6,3.857142857142857,0.370952380952381,0.0476190476190476,21,0.171,"Lynch, Hernandez and Farmer",Automotive,East,0.091,0.229,0,9.9
S0032,2024-09,41,1909.32,11,3.5,0.3459090909090909,0.0909090909090909,22,0.268,"Lynch, Hernandez and Farmer",Automotive,East,0.188,0.204,0,11.7
S0032,2024-10,25,1450.79,2,3.631578947368421,0.3257894736842106,0.1052631578947368,19,0.08,"Lynch, Hernandez and Farmer",Automotive,East,0.0,0.184,0,11.2
S0032,2024-11,46,2475.17,0,3.1739130434782608,0.1213043478260869,0.1739130434782608,23,0.0,"Lynch, Hernandez and Farmer",Automotive,East,-0.08,-0.021,0,8.2
S0032,2024-12,34,1595.01,0,3.333333333333333,0.1993333333333333,0.1333333333333333,30,0.0,"Lynch, Hernandez and Farmer",Automotive,East,-0.08,0.057,0,7.0
S0032,2025-01,50,2517.48,2,3.814814814814815,0.4651851851851852,0.037037037037037,27,0.04,"Lynch, Hernandez and Farmer",Automotive,East,-0.04,0.323,0,4.6
S0032,2025-02,34,1614.52,0,4.304347826086956,0.5404347826086956,0.0,23,0.0,"Lynch, Hernandez and Farmer",Automotive,East,-0.08,0.398,0,6.5
S0032,2025-03,46,2185.23,3,4.409090909090909,0.6259090909090909,0.0,22,0.065,"Lynch, Hernandez and Farmer",Automotive,East,-0.015,0.484,0,8.2
S0032,2025-04,35,1816.1,5,3.739130434782609,0.4065217391304347,0.0869565217391304,23,0.143,"Lynch, Hernandez and Farmer",Automotive,East,0.063,0.264,0,10.4
S0032,2025-05,30,1373.08,7,4.35,0.616,0.0,20,0.233,"Lynch, Hernandez and Farmer",Automotive,East,0.153,0.474,0,14.7
S0032,2025-06,43,2247.51,4,4.035714285714286,0.515,0.0,28,0.093,"Lynch, Hernandez and Farmer",Automotive,East,0.013,0.373,0,9.1
S0032,2025-07,41,1937.93,1,2.6923076923076925,-0.1334615384615384,0.4615384615384615,26,0.024,"Lynch, Hernandez and Farmer",Automotive,East,-0.056,-0.276,0,7.1
S0032,2025-08,34,1743.72,3,3.6666666666666665,0.2614285714285714,0.1904761904761904,21,0.088,"Lynch, Hernandez and Farmer",Automotive,East,0.008,0.119,0,9.0
S0032,2025-09,45,2364.64,3,4.37037037037037,0.6874074074074074,0.0,27,0.067,"Lynch, Hernandez and Farmer",Automotive,East,-0.013,0.545,0,7.8
S0032,2025-10,36,1974.79,4,4.047619047619048,0.5352380952380953,0.0,21,0.111,"Lynch, Hernandez and Farmer",Automotive,East,0.031,0.393,0,5.3
S0032,2025-11,31,1339.44,2,3.4,0.301,0.05,20,0.065,"Lynch, Hernandez and Farmer",Automotive,East,-0.015,0.159,0,7.2
S0032,2025-12,28,1418.85,0,3.523809523809524,0.3366666666666666,0.0,21,0.0,"Lynch, Hernandez and Farmer",Automotive,East,-0.08,0.194,0,4.0
S0033,2024-01,31,1843.55,5,3.4166666666666665,0.2858333333333333,0.0833333333333333,12,0.161,"Sellers, George and Burns",Grocery,Central,-0.086,-0.119,0,7.8
S0033,2024-02,30,1453.58,8,3.619047619047619,0.4433333333333333,0.0476190476190476,21,0.267,"Sellers, George and Burns",Grocery,Central,0.02,0.039,0,16.6
S0033,2024-03,16,925.08,5,4.2,0.484,0.0,10,0.312,"Sellers, George and Burns",Grocery,Central,0.065,0.08,0,18.1
S0033,2024-04,34,1789.62,2,4.217391304347826,0.508695652173913,0.0434782608695652,23,0.059,"Sellers, George and Burns",Grocery,Central,-0.188,0.104,0,9.3
S0033,2024-05,30,1387.79,2,3.238095238095238,0.0271428571428571,0.3809523809523809,21,0.067,"Sellers, George and Burns",Grocery,Central,-0.18,-0.377,0,7.6
S0033,2024-06,25,1255.08,5,3.5,0.17125,0.25,8,0.2,"Sellers, George and Burns",Grocery,Central,-0.047,-0.233,0,13.8
S0033,2024-07,19,1035.41,0,3.9166666666666665,0.385,0.0833333333333333,12,0.0,"Sellers, George and Burns",Grocery,Central,-0.247,-0.019,0,5.0
S0033,2024-08,33,1560.25,0,3.8947368421052633,0.5089473684210526,0.0,19,0.0,"Sellers, George and Burns",Grocery,Central,-0.247,0.105,0,5.4
S0033,2024-09,36,1830.3,0,3.7222222222222223,0.4838888888888889,0.0,18,0.0,"Sellers, George and Burns",Grocery,Central,-0.247,0.08,0,3.0
S0033,2024-10,28,1453.89,5,3.947368421052632,0.5131578947368421,0.0526315789473684,19,0.179,"Sellers, George and Burns",Grocery,Central,-0.068,0.109,0,11.4
S0033,2024-11,28,1431.74,6,3.866666666666666,0.3873333333333333,0.1333333333333333,15,0.214,"Sellers, George and Burns",Grocery,Central,-0.033,-0.017,0,12.0
S0033,2024-12,32,1477.38,6,3.7916666666666665,0.4445833333333333,0.0833333333333333,24,0.188,"Sellers, George and Burns",Grocery,Central,-0.059,0.04,0,8.7
S0033,2025-01,26,1085.09,11,3.933333333333333,0.458,0.0666666666666666,15,0.423,"Sellers, George and Burns",Grocery,Central,0.176,0.054,0,18.4
S0033,2025-02,20,1048.68,0,4.5,0.5433333333333333,0.0,12,0.0,"Sellers, George and Burns",Grocery,Central,-0.247,0.139,0,4.9
S0033,2025-03,32,1598.33,0,4.1875,0.58125,0.0,16,0.0,"Sellers, George and Burns",Grocery,Central,-0.247,0.177,0,8.2
S0033,2025-04,39,1870.16,8,4.285714285714286,0.6380952380952382,0.0,21,0.205,"Sellers, George and Burns",Grocery,Central,-0.042,0.234,0,13.2
S0033,2025-05,31,1667.36,1,3.1333333333333333,0.1293333333333333,0.2,15,0.032,"Sellers, George and Burns",Grocery,Central,-0.215,-0.275,0,6.0
S0033,2025-06,37,1863.3,1,4.0,0.4147826086956521,0.1304347826086956,23,0.027,"Sellers, George and Burns",Grocery,Central,-0.22,0.01,0,6.3
S0033,2025-07,35,2120.05,0,4.5,0.5505,0.0,20,0.0,"Sellers, George and Burns",Grocery,Central,-0.247,0.146,0,5.1
S0033,2025-08,33,1677.46,3,4.0,0.5510526315789473,0.0,19,0.091,"Sellers, George and Burns",Grocery,Central,-0.156,0.147,0,7.5
S0033,2025-09,20,927.67,3,3.647058823529412,0.3911764705882353,0.0588235294117647,17,0.15,"Sellers, George and Burns",Grocery,Central,-0.097,-0.013,0,7.9
S0033,2025-10,22,1171.35,4,4.3,0.5429999999999999,0.0,10,0.182,"Sellers, George and Burns",Grocery,Central,-0.065,0.139,0,10.6
S0033,2025-11,19,828.72,2,4.066666666666666,0.4766666666666667,0.0,15,0.105,"Sellers, George and Burns",Grocery,Central,-0.142,0.072,0,7.0
S0033,2025-12,28,1253.26,7,4.333333333333333,0.52,0.0,9,0.25,"Sellers, George and Burns",Grocery,Central,0.003,0.116,0,10.7
S0034,2024-01,36,1794.07,4,4.666666666666667,0.73,0.0,12,0.111,Koch-Decker,Beauty,South,0.004,0.093,0,9.5
S0034,2024-02,50,2717.62,5,4.321428571428571,0.6224999999999999,0.0,28,0.1,Koch-Decker,Beauty,South,-0.007,-0.015,0,8.9
S0034,2024-03,36,1651.54,4,4.153846153846154,0.5588461538461538,0.0,26,0.111,Koch-Decker,Beauty,South,0.004,-0.078,0,5.3
S0034,2024-04,36,1921.54,4,3.9,0.5385,0.0,20,0.111,Koch-Decker,Beauty,South,0.004,-0.099,0,8.3
S0034,2024-05,29,1386.28,3,4.227272727272728,0.5440909090909091,0.0,22,0.103,Koch-Decker,Beauty,South,-0.004,-0.093,0,10.1
S0034,2024-06,29,1464.28,3,4.2,0.6353333333333333,0.0,15,0.103,Koch-Decker,Beauty,South,-0.004,-0.002,0,10.2
S0034,2024-07,29,1317.55,4,3.7857142857142856,0.5114285714285715,0.0714285714285714,14,0.138,Koch-Decker,Beauty,South,0.031,-0.126,0,11.3
S0034,2024-08,31,1263.9,2,3.952380952380953,0.5609523809523809,0.0,21,0.065,Koch-Decker,Beauty,South,-0.042,-0.076,0,7.2
S0034,2024-09,25,1347.04,8,3.866666666666666,0.4113333333333333,0.0666666666666666,15,0.32,Koch-Decker,Beauty,South,0.213,-0.226,1,13.7
S0034,2024-10,36,1691.39,5,4.076923076923077,0.6161538461538462,0.0,13,0.139,Koch-Decker,Beauty,South,0.032,-0.021,0,7.5
S0034,2024-11,21,972.26,2,3.8181818181818175,0.4109090909090909,0.0,11,0.095,Koch-Decker,Beauty,South,-0.012,-0.226,0,8.7
S0034,2024-12,30,1757.48,4,3.4545454545454546,0.3136363636363636,0.1363636363636363,22,0.133,Koch-Decker,Beauty,South,0.026,-0.323,0,9.9
S0034,2025-01,42,1829.58,7,3.6,0.3904999999999999,0.05,20,0.167,Koch-Decker,Beauty,South,0.06,-0.247,1,12.7
S0034,2025-02,41,2057.29,10,3.095238095238096,0.1257142857142857,0.238095238095238,21,0.244,Koch-Decker,Beauty,South,0.137,-0.511,1,14.8
S0034,2025-03,39,1959.08,6,3.1,0.1465,0.2,20,0.154,Koch-Decker,Beauty,South,0.047,-0.491,0,9.7
S0034,2025-04,25,1127.38,3,3.4347826086956523,0.328695652173913,0.0434782608695652,23,0.12,Koch-Decker,Beauty,South,0.013,-0.308,0,6.6
S0034,2025-05,29,1384.15,3,2.923076923076923,0.0153846153846153,0.3846153846153846,13,0.103,Koch-Decker,Beauty,South,-0.004,-0.622,0,7.7
S0034,2025-06,37,1761.28,10,3.15,0.128,0.2,20,0.27,Koch-Decker,Beauty,South,0.163,-0.509,1,14.0
S0034,2025-07,31,1587.22,6,3.263157894736842,0.1621052631578947,0.1578947368421052,19,0.194,Koch-Decker,Beauty,South,0.087,-0.475,1,10.8
S0034,2025-08,37,1692.8,6,3.1666666666666665,0.0870833333333333,0.1666666666666666,24,0.162,Koch-Decker,Beauty,South,0.055,-0.55,1,9.1
S0034,2025-09,38,1663.95,15,3.0,0.0274999999999999,0.2916666666666667,24,0.395,Koch-Decker,Beauty,South,0.288,-0.61,1,18.1
S0034,2025-10,40,1836.09,8,3.125,0.1191666666666666,0.2083333333333333,24,0.2,Koch-Decker,Beauty,South,0.093,-0.518,1,10.5
S0034,2025-11,29,1207.6,8,3.0,0.0582608695652173,0.2608695652173913,23,0.276,Koch-Decker,Beauty,South,0.169,-0.579,1,12.7
S0034,2025-12,19,981.1,6,3.071428571428572,0.1071428571428571,0.2142857142857142,14,0.316,Koch-Decker,Beauty,South,0.209,-0.53,1,15.7
S0035,2024-01,26,1450.97,3,4.5,0.632,0.0,10,0.115,Allen PLC,Fashion,North,0.026,-0.022,0,8.0
S0035,2024-02,16,675.75,1,4.714285714285714,0.7157142857142856,0.0,7,0.062,Allen PLC,Fashion,North,-0.027,0.062,0,7.4
S0035,2024-03,22,1014.52,2,4.428571428571429,0.6128571428571429,0.0,7,0.091,Allen PLC,Fashion,North,0.002,-0.041,0,8.4
S0035,2024-04,30,1561.56,7,4.117647058823529,0.5735294117647058,0.0,17,0.233,Allen PLC,Fashion,North,0.144,-0.08,0,10.4
S0035,2024-05,29,1346.87,3,4.36,0.7152,0.0,25,0.103,Allen PLC,Fashion,North,0.014,0.062,0,7.4
S0035,2024-06,33,1630.73,3,4.238095238095238,0.5719047619047619,0.0476190476190476,21,0.091,Allen PLC,Fashion,North,0.002,-0.082,0,10.5
S0035,2024-07,26,1230.19,3,4.166666666666667,0.5872222222222222,0.0555555555555555,18,0.115,Allen PLC,Fashion,North,0.026,-0.066,0,6.6
S0035,2024-08,23,1572.57,1,4.4,0.799,0.0,10,0.043,Allen PLC,Fashion,North,-0.046,0.145,0,2.6
S0035,2024-09,36,1629.73,1,4.473684210526316,0.7136842105263158,0.0,19,0.028,Allen PLC,Fashion,North,-0.061,0.06,0,2.5
S0035,2024-10,43,2070.75,2,4.580645161290323,0.6683870967741935,0.0,31,0.047,Allen PLC,Fashion,North,-0.042,0.015,0,6.6
S0035,2024-11,33,1636.8,1,4.36,0.6416,0.0,25,0.03,Allen PLC,Fashion,North,-0.059,-0.012,0,6.0
S0035,2024-12,27,1249.99,4,4.315789473684211,0.6642105263157895,0.0,19,0.148,Allen PLC,Fashion,North,0.059,0.011,0,9.5
S0035,2025-01,28,1327.93,3,4.285714285714286,0.628095238095238,0.0,21,0.107,Allen PLC,Fashion,North,0.018,-0.025,0,10.6
S0035,2025-02,30,1702.67,7,4.0625,0.445,0.0,16,0.233,Allen PLC,Fashion,North,0.144,-0.209,1,7.6
S0035,2025-03,26,1023.77,0,4.294117647058823,0.6947058823529412,0.0,17,0.0,Allen PLC,Fashion,North,-0.089,0.041,0,5.7
S0035,2025-04,32,1406.82,4,3.4375,0.38125,0.125,16,0.125,Allen PLC,Fashion,North,0.036,-0.272,0,11.8
S0035,2025-05,36,1996.24,3,4.0,0.4965217391304348,0.0434782608695652,23,0.083,Allen PLC,Fashion,North,-0.006,-0.157,0,5.6
S0035,2025-06,21,1281.28,2,4.444444444444445,0.6655555555555556,0.0,18,0.095,Allen PLC,Fashion,North,0.006,0.012,0,7.4
S0035,2025-07,25,1081.99,1,3.933333333333333,0.5153333333333333,0.0,15,0.04,Allen PLC,Fashion,North,-0.049,-0.138,0,4.9
S0035,2025-08,27,1255.61,5,3.7777777777777777,0.4794444444444445,0.0555555555555555,18,0.185,Allen PLC,Fashion,North,0.096,-0.174,1,9.3
S0035,2025-09,39,2169.49,5,3.857142857142857,0.4752380952380952,0.0476190476190476,21,0.128,Allen PLC,Fashion,North,0.039,-0.178,0,8.5
S0035,2025-10,32,1671.69,2,3.347826086956522,0.2656521739130434,0.1739130434782608,23,0.062,Allen PLC,Fashion,North,-0.027,-0.388,0,9.6
S0035,2025-11,40,2179.3,7,3.555555555555556,0.3214814814814815,0.1111111111111111,27,0.175,Allen PLC,Fashion,North,0.086,-0.332,1,13.9
S0035,2025-12,27,1267.97,7,3.571428571428572,0.2664285714285714,0.1428571428571428,14,0.259,Allen PLC,Fashion,North,0.17,-0.387,1,12.7
S0036,2024-01,38,1999.29,5,3.3157894736842106,0.2536842105263158,0.0526315789473684,19,0.132,Dennis Inc,Home & Kitchen,South,0.078,0.106,0,12.7
S0036,2024-02,32,1709.9,1,3.125,0.09625,0.125,16,0.031,Dennis Inc,Home & Kitchen,South,-0.023,-0.051,0,6.1
S0036,2024-03,29,1304.59,0,3.111111111111111,0.0916666666666666,0.0555555555555555,18,0.0,Dennis Inc,Home & Kitchen,South,-0.054,-0.056,0,8.2
S0036,2024-04,47,2583.3,8,3.5454545454545454,0.3213636363636363,0.0909090909090909,22,0.17,Dennis Inc,Home & Kitchen,South,0.116,0.174,0,10.3
S0036,2024-05,37,1816.39,3,3.592592592592593,0.3392592592592592,0.037037037037037,27,0.081,Dennis Inc,Home & Kitchen,South,0.027,0.192,0,7.8
S0036,2024-06,39,2285.36,6,3.736842105263158,0.4447368421052631,0.0526315789473684,19,0.154,Dennis Inc,Home & Kitchen,South,0.1,0.298,0,10.6
S0036,2024-07,29,1468.98,5,3.5,0.3129166666666667,0.1666666666666666,24,0.172,Dennis Inc,Home & Kitchen,South,0.118,0.166,0,16.2
S0036,2024-08,53,2240.4,11,3.586206896551724,0.3251724137931034,0.0689655172413793,29,0.208,Dennis Inc,Home & Kitchen,South,0.154,0.178,0,13.2
S0036,2024-09,45,2623.39,7,3.68,0.4092,0.04,25,0.156,Dennis Inc,Home & Kitchen,South,0.102,0.262,0,8.7
S0036,2024-10,53,2562.58,5,3.763157894736842,0.5097368421052632,0.0526315789473684,38,0.094,Dennis Inc,Home & Kitchen,South,0.04,0.363,0,9.8
S0036,2024-11,39,2052.51,7,3.5588235294117645,0.3605882352941176,0.0588235294117647,34,0.179,Dennis Inc,Home & Kitchen,South,0.125,0.213,0,10.1
S0036,2024-12,44,2214.45,2,3.7142857142857135,0.3857142857142857,0.0,21,0.045,Dennis Inc,Home & Kitchen,South,-0.009,0.239,0,5.6
S0036,2025-01,46,2060.95,4,3.71875,0.401875,0.09375,32,0.087,Dennis Inc,Home & Kitchen,South,0.033,0.255,0,9.4
S0036,2025-02,56,2637.55,4,3.931034482758621,0.5572413793103448,0.0344827586206896,29,0.071,Dennis Inc,Home & Kitchen,South,0.017,0.41,0,7.3
S0036,2025-03,34,1915.28,2,3.96875,0.5806250000000001,0.0,32,0.059,Dennis Inc,Home & Kitchen,South,0.005,0.433,0,7.4
S0036,2025-04,33,1859.78,1,4.125,0.5841666666666666,0.0,24,0.03,Dennis Inc,Home & Kitchen,South,-0.024,0.437,0,6.0
S0036,2025-05,48,2659.52,0,3.875,0.505625,0.0,16,0.0,Dennis Inc,Home & Kitchen,South,-0.054,0.358,0,5.6
S0036,2025-06,40,2280.72,1,4.454545454545454,0.6231818181818182,0.0,22,0.025,Dennis Inc,Home & Kitchen,South,-0.029,0.476,0,6.6
S0036,2025-07,42,2009.46,0,4.333333333333333,0.6079166666666667,0.0,24,0.0,Dennis Inc,Home & Kitchen,South,-0.054,0.461,0,1.5
S0036,2025-08,31,1458.1,4,4.190476190476191,0.5895238095238095,0.0,21,0.129,Dennis Inc,Home & Kitchen,South,0.075,0.442,0,10.3
S0036,2025-09,43,2303.99,0,4.043478260869565,0.6060869565217392,0.0,23,0.0,Dennis Inc,Home & Kitchen,South,-0.054,0.459,0,3.2
S0036,2025-10,36,1927.16,0,4.25925925925926,0.6325925925925925,0.0,27,0.0,Dennis Inc,Home & Kitchen,South,-0.054,0.485,0,2.4
S0036,2025-11,39,1934.17,0,4.592592592592593,0.6992592592592592,0.0,27,0.0,Dennis Inc,Home & Kitchen,South,-0.054,0.552,0,4.9
S0036,2025-12,57,2934.72,1,4.44,0.6335999999999999,0.0,25,0.018,Dennis Inc,Home & Kitchen,South,-0.036,0.486,0,5.7
S0037,2024-01,24,1183.46,0,4.25,0.6725,0.0,4,0.0,"Cannon, Anderson and Alvarez",Grocery,Central,-0.124,0.27,0,3.8
S0037,2024-02,19,1101.69,2,4.117647058823529,0.6264705882352941,0.0,17,0.105,"Cannon, Anderson and Alvarez",Grocery,Central,-0.019,0.224,0,9.9
S0037,2024-03,41,1813.92,11,2.636363636363636,-0.0904545454545454,0.4090909090909091,22,0.268,"Cannon, Anderson and Alvarez",Grocery,Central,0.144,-0.493,1,11.2
S0037,2024-04,31,1484.92,8,3.259259259259259,0.2014814814814814,0.1851851851851851,27,0.258,"Cannon, Anderson and Alvarez",Grocery,Central,0.134,-0.201,1,12.5
S0037,2024-05,21,1023.99,5,3.882352941176471,0.5564705882352942,0.0588235294117647,17,0.238,"Cannon, Anderson and Alvarez",Grocery,Central,0.114,0.154,0,11.6
S0037,2024-06,22,1073.51,0,4.571428571428571,0.7442857142857143,0.0,7,0.0,"Cannon, Anderson and Alvarez",Grocery,Central,-0.124,0.341,0,4.9
S0037,2024-07,34,1704.74,5,4.2727272727272725,0.5695454545454545,0.0,22,0.147,"Cannon, Anderson and Alvarez",Grocery,Central,0.023,0.167,0,10.2
S0037,2024-08,28,1231.45,6,4.055555555555555,0.3916666666666666,0.1111111111111111,18,0.214,"Cannon, Anderson and Alvarez",Grocery,Central,0.09,-0.011,0,10.0
S0037,2024-09,17,906.15,3,3.066666666666667,0.0093333333333333,0.2,15,0.176,"Cannon, Anderson and Alvarez",Grocery,Central,0.052,-0.394,1,11.9
S0037,2024-10,19,1293.39,0,4.166666666666667,0.7366666666666667,0.0,6,0.0,"Cannon, Anderson and Alvarez",Grocery,Central,-0.124,0.334,0,5.1
S0037,2024-11,35,1493.1,4,3.0625,0.03625,0.3125,16,0.114,"Cannon, Anderson and Alvarez",Grocery,Central,-0.01,-0.367,0,5.2
S0037,2024-12,29,1310.73,8,3.142857142857143,0.0733333333333333,0.3333333333333333,21,0.276,"Cannon, Anderson and Alvarez",Grocery,Central,0.152,-0.33,1,10.3
S0037,2025-01,23,1297.37,3,4.0588235294117645,0.5447058823529412,0.0588235294117647,17,0.13,"Cannon, Anderson and Alvarez",Grocery,Central,0.006,0.142,0,9.1
S0037,2025-02,30,1519.67,6,3.65,0.3255,0.1,20,0.2,"Cannon, Anderson and Alvarez",Grocery,Central,0.076,-0.077,0,11.0
S0037,2025-03,27,1310.42,0,3.2666666666666666,0.266,0.0666666666666666,15,0.0,"Cannon, Anderson and Alvarez",Grocery,Central,-0.124,-0.137,0,4.8
S0037,2025-04,39,1949.32,0,3.0434782608695654,0.0882608695652174,0.1739130434782608,23,0.0,"Cannon, Anderson and Alvarez",Grocery,Central,-0.124,-0.315,0,4.9
S0037,2025-05,24,1388.22,0,3.761904761904762,0.4119047619047619,0.0476190476190476,21,0.0,"Cannon, Anderson and Alvarez",Grocery,Central,-0.124,0.009,0,5.4
S0037,2025-06,13,675.82,0,4.785714285714286,0.7414285714285714,0.0,14,0.0,"Cannon, Anderson and Alvarez",Grocery,Central,-0.124,0.339,0,6.7
S0037,2025-07,28,1401.54,5,3.75,0.4383333333333333,0.0833333333333333,12,0.179,"Cannon, Anderson and Alvarez",Grocery,Central,0.055,0.035,0,8.7
S0037,2025-08,14,854.96,0,4.428571428571429,0.7364285714285714,0.0,14,0.0,"Cannon, Anderson and Alvarez",Grocery,Central,-0.124,0.334,0,2.9
S0037,2025-09,25,1097.14,2,4.125,0.5875,0.0,8,0.08,"Cannon, Anderson and Alvarez",Grocery,Central,-0.044,0.185,0,5.6
S0037,2025-10,29,1386.32,4,3.111111111111111,-0.0116666666666666,0.2777777777777778,18,0.138,"Cannon, Anderson and Alvarez",Grocery,Central,0.014,-0.415,0,9.9
S0037,2025-11,23,1064.92,4,3.6875,0.234375,0.25,16,0.174,"Cannon, Anderson and Alvarez",Grocery,Central,0.05,-0.168,0,12.8
S0037,2025-12,31,1470.76,7,4.3125,0.5775,0.0,16,0.226,"Cannon, Anderson and Alvarez",Grocery,Central,0.102,0.175,0,11.5
S0038,2024-01,30,1759.46,2,4.5,0.625,0.0,10,0.067,Rose-Obrien,Grocery,Central,-0.009,-0.028,0,2.6
S0038,2024-02,43,2081.69,3,4.4375,0.663125,0.03125,32,0.07,Rose-Obrien,Grocery,Central,-0.006,0.01,0,4.2
S0038,2024-03,33,1688.61,3,4.461538461538462,0.6703846153846154,0.0,26,0.091,Rose-Obrien,Grocery,Central,0.015,0.018,0,6.4
S0038,2024-04,27,1372.73,2,4.352941176470588,0.6,0.0,17,0.074,Rose-Obrien,Grocery,Central,-0.002,-0.053,0,6.4
S0038,2024-05,23,1036.81,4,4.583333333333333,0.6558333333333334,0.0,12,0.174,Rose-Obrien,Grocery,Central,0.098,0.003,0,9.8
S0038,2024-06,28,1410.49,3,4.545454545454546,0.6363636363636364,0.0,11,0.107,Rose-Obrien,Grocery,Central,0.031,-0.016,0,8.5
S0038,2024-07,30,1465.6,2,4.318181818181818,0.6781818181818182,0.0,22,0.067,Rose-Obrien,Grocery,Central,-0.009,0.025,0,6.6
S0038,2024-08,25,1043.59,2,4.238095238095238,0.6309523809523809,0.0,21,0.08,Rose-Obrien,Grocery,Central,0.004,-0.022,0,9.4
S0038,2024-09,34,1755.26,4,4.352941176470588,0.6570588235294118,0.0,17,0.118,Rose-Obrien,Grocery,Central,0.042,0.004,0,7.6
S0038,2024-10,14,614.71,2,4.625,0.7325,0.0,16,0.143,Rose-Obrien,Grocery,Central,0.067,0.08,0,8.0
S0038,2024-11,38,2073.06,1,4.8,0.6950000000000001,0.0,20,0.026,Rose-Obrien,Grocery,Central,-0.05,0.042,0,6.7
S0038,2024-12,27,1109.86,1,4.148148148148148,0.5107407407407407,0.037037037037037,27,0.037,Rose-Obrien,Grocery,Central,-0.039,-0.142,0,3.4
S0038,2025-01,27,1435.69,3,4.235294117647059,0.5670588235294118,0.0,17,0.111,Rose-Obrien,Grocery,Central,0.035,-0.086,0,9.3
S0038,2025-02,27,1124.98,3,4.363636363636363,0.5236363636363636,0.0,11,0.111,Rose-Obrien,Grocery,Central,0.035,-0.129,0,8.7
S0038,2025-03,18,922.82,1,4.1875,0.675625,0.0,16,0.056,Rose-Obrien,Grocery,Central,-0.02,0.023,0,6.5
