review_id,order_id,seller_id,customer_id,review_date,rating,review_text,sentiment_label,sentiment_score
REV0000001,O0024180,S0033,C020733,2025-06-12 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,0.18
REV0000001,O0014040,S0020,C021221,2024-07-09 00:00:00,4,"Really impressed, seller communicated well throughout.",positive,0.87
REV0000001,O0010783,S0016,C001823,2024-09-01 00:00:00,5,FAST SHIPPING AND THE PRODUCT MATCHES THE LISTING PHOTOS.,positive,0.98
REV0000001,O0020097,S0028,C001755,2025-01-25 00:00:00,5,"FIVE STARS, NO COMPLAINTS AT ALL.",positive,0.75
REV0000001,O0002301,S0004,C000511,2024-12-25 00:00:00,5,"Five stars, no complaints at all.",positive,0.91
REV0000001,O0038705,S0054,C016502,2024-12-27 00:00:00,1,Item arrived damaged and seller was slow to respond.,negative,-0.57
REV0000001,O0003758,S0006,C005240,2025-01-03 00:00:00,5,"GREAT QUALITY FOR THE PRICE, WOULD BUY FROM THIS SELLER AGAIN.",positive,0.53
REV0000001,O0040604,S0057,C013021,2025-03-12 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.78
REV0000001,O0024096,S0033,C004318,2025-03-19 00:00:00,4,"Five stars, no complaints at all.",positive,0.53
REV0000001,O0004614,S0008,C020695,2024-03-02 00:00:00,5,"Really impressed, seller communicated well throughout.",positive,0.67
REV0000001,O0009257,S0014,C017868,2024-11-12 00:00:00,3,DECENT QUALITY BUT A BIT OVERPRICED FOR WHAT IT IS.,neutral,0.14
REV0000001,O0018768,S0027,C009781,2024-01-28 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,-0.11
REV0000001,O0012212,S0017,C015094,2025-11-10 00:00:00,2,"Poor quality, broke within a week of use.",negative,-0.78
REV0000001,O0031175,S0044,C004433,2025-03-03 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.68
REV0000001,O0023553,S0032,C020639,2025-08-21 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.5
REV0000001,O0039731,S0056,C015887,2024-05-22 00:00:00,5,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.47
REV0000001,O0040269,S0057,C001321,2024-05-20 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.57
REV0000001,O0014045,S0020,C020841,2024-07-23 00:00:00,5,Fast shipping and the product matches the listing photos.,positive,0.42
REV0000001,O0008404,S0012,C008868,2025-11-20 00:00:00,4,"EXACTLY AS DESCRIBED, ARRIVED QUICKLY. VERY HAPPY WITH THIS PURCHASE.",positive,0.45
REV0000001,O0025446,S0035,C005631,2024-10-30 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.9
REV0000001,O0001521,S0003,C006222,2025-01-10 00:00:00,3,"Product is fine, packaging could have been better.",neutral,0.16
REV0000001,O0018489,S0026,C004806,2025-01-21 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.75
REV0000001,O0016540,S0023,C015653,2025-03-30 00:00:00,5,"Great quality for the price, would buy from this seller again.",positive,0.88
REV0000001,O0000835,S0002,C003520,2025-03-20 00:00:00,4,"Really impressed, seller communicated well throughout.",positive,0.7
REV0000001,O0035972,S0050,C015687,2025-12-06 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,-0.13
REV0000001,O0002561,S0004,C006708,2025-12-15 00:00:00,2,"Poor quality, broke within a week of use.",negative,-0.89
REV0000001,O0023972,S0033,C023904,2024-10-19 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.66
REV0000001,O0028550,S0039,C006158,2025-10-20 00:00:00,2,"Not at all like the description, very disappointed.",negative,-0.97
REV0000001,O0009942,S0015,C013011,2024-08-27 00:00:00,3,"Product is fine, packaging could have been better.",neutral,0.04
REV0000001,O0011216,S0016,C012786,2025-08-29 00:00:00,3,"Product is fine, packaging could have been better.",neutral,-0.04
REV0000001,O0039668,S0056,C018298,2024-02-22 00:00:00,5,Fast shipping and the product matches the listing photos.,positive,0.92
REV0000001,O0034892,S0049,C006535,2024-11-13 00:00:00,2,Item arrived damaged and seller was slow to respond.,negative,-0.47
REV0000001,O0039461,S0055,C003687,2025-03-24 00:00:00,5,"Five stars, no complaints at all.",positive,0.88
REV0000001,O0037677,S0052,C004590,2025-09-22 00:00:00,4,"Five stars, no complaints at all.",positive,0.43
REV0000001,O0038955,S0054,C000676,2025-06-12 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,-0.11
REV0000001,O0034199,S0048,C003128,2024-12-09 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,-0.1
REV0000001,O0003972,S0006,C004509,2025-07-02 00:00:00,2,"Terrible packaging, product was scratched on arrival.",negative,-0.51
REV0000001,O0018376,S0026,C012362,2024-08-21 00:00:00,2,"Wrong item was shipped, had to request a return.",negative,-0.95
REV0000001,O0008389,S0012,C009587,2025-11-21 00:00:00,3,"Product is fine, packaging could have been better.",neutral,0.15
REV0000001,O0013282,S0019,C011929,2024-12-08 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,0.15
REV0000001,O0010006,S0015,C016920,2024-11-09 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.43
REV0000001,O0039108,S0054,C009623,2025-10-27 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,0.09
REV0000001,O0035076,S0049,C008016,2025-06-01 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,-0.06
REV0000001,O0033635,S0047,C013402,2024-11-24 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.71
REV0000001,O0028628,S0040,C024909,2024-02-19 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,-0.04
REV0000001,O0019777,S0028,C006912,2024-07-18 00:00:00,5,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.61
REV0000001,O0023290,S0032,C020172,2025-01-14 00:00:00,3,"Works as expected, would not necessarily buy again.",neutral,0.14
REV0000001,O0025797,S0035,C021616,2025-10-09 00:00:00,4,"FIVE STARS, NO COMPLAINTS AT ALL.",positive,0.78
REV0000001,O0017895,S0025,C015729,2025-04-17 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,-0.01
REV0000001,O0015243,S0022,C019892,2024-07-08 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.94
REV0000001,O0042639,S0060,C009370,2024-05-24 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,-0.08
REV0000001,O0008451,S0012,C016878,2026-01-16 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.62
REV0000001,O0012830,S0018,C013170,2026-01-10 00:00:00,4,"FIVE STARS, NO COMPLAINTS AT ALL.",positive,0.81
REV0000001,O0037981,S0053,C009660,2024-08-28 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.69
REV0000001,O0012484,S0018,C000174,2024-10-07 00:00:00,3,"Product is fine, packaging could have been better.",neutral,0.05
REV0000001,O0020880,S0029,C019314,2024-09-23 00:00:00,3,"Average experience, took a bit longer than expected to arrive.",neutral,0.15
REV0000001,O0002896,S0005,C001292,2024-12-08 00:00:00,4,"Five stars, no complaints at all.",positive,0.73
REV0000001,O0002310,S0004,C002180,2024-12-26 00:00:00,4,"FIVE STARS, NO COMPLAINTS AT ALL.",positive,0.91
REV0000001,O0040809,S0057,C013482,2025-11-18 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,0.11
REV0000001,O0028857,S0040,C014759,2024-12-01 00:00:00,2,"Wrong item was shipped, had to request a return.",negative,-0.59
REV0000001,O0015726,S0022,C016120,2025-06-16 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,-0.14
REV0000001,O0018349,S0026,C007272,2024-08-15 00:00:00,3,"ITEM IS OKAY, NOTHING SPECIAL BUT DOES THE JOB.",neutral,0.13
REV0000001,O0028329,S0039,C021317,2024-07-26 00:00:00,3,"Average experience, took a bit longer than expected to arrive.",neutral,-0.08
REV0000001,O0037270,S0052,C018005,2024-12-12 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.85
REV0000001,O0007977,S0012,C019436,2025-01-06 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.95
REV0000001,O0009041,S0014,C008231,2024-05-15 00:00:00,3,"Average experience, took a bit longer than expected to arrive.",neutral,-0.15
REV0000001,O0035615,S0050,C020817,2025-01-12 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.68
REV0000001,O0004156,S0006,C005987,2025-11-25 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.51
REV0000001,O0000630,S0002,C011729,2024-05-15 00:00:00,5,FAST SHIPPING AND THE PRODUCT MATCHES THE LISTING PHOTOS.,positive,0.82
REV0000001,O0005563,S0010,C022897,2024-02-06 00:00:00,3,"Works as expected, would not necessarily buy again.",neutral,-0.04
REV0000001,O0022983,S0032,C009079,2024-06-08 00:00:00,3,"Product is fine, packaging could have been better.",neutral,-0.05
REV0000001,O0041451,S0058,C020492,2025-03-03 00:00:00,5,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.55
REV0000001,O0015790,S0022,C022827,2025-08-08 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.75
REV0000001,O0001203,S0003,C004749,2024-05-02 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.51
REV0000001,O0020959,S0029,C017957,2024-12-04 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.78
REV0000001,O0000904,S0002,C015528,2025-05-18 00:00:00,5,Fast shipping and the product matches the listing photos.,positive,0.82
REV0000001,O0011454,S0017,C016096,2024-03-13 00:00:00,5,"FIVE STARS, NO COMPLAINTS AT ALL.",positive,0.81
REV0000001,O0026411,S0036,C011323,2025-02-10 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,0.15
REV0000001,O0036294,S0051,C019417,2024-10-07 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.87
REV0000001,O0038960,S0054,C015485,2025-06-16 00:00:00,3,"Average experience, took a bit longer than expected to arrive.",neutral,0.16
REV0000001,O0019512,S0028,C007838,2024-01-26 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,0.02
REV0000001,O0033367,S0046,C017727,2026-01-03 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.47
REV0000001,O0002023,S0004,C017174,2024-02-29 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.54
REV0000001,O0001686,S0003,C015233,2025-04-30 00:00:00,3,"Product is fine, packaging could have been better.",neutral,-0.08
REV0000001,O0020311,S0028,C001524,2025-06-27 00:00:00,5,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.47
REV0000001,O0029860,S0042,C013810,2024-07-26 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.71
REV0000001,O0039320,S0055,C002619,2024-07-22 00:00:00,5,"Great quality for the price, would buy from this seller again.",positive,0.4
REV0000001,O0010621,S0016,C013385,2024-05-07 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.6
REV0000001,O0019645,S0028,C012037,2024-04-21 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.49
REV0000001,O0030040,S0042,C006078,2025-02-05 00:00:00,4,"Five stars, no complaints at all.",positive,0.58
REV0000001,O0024354,S0033,C000152,2025-11-25 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.83
REV0000001,O0027606,S0038,C021245,2024-03-30 00:00:00,4,"FIVE STARS, NO COMPLAINTS AT ALL.",positive,0.93
REV0000001,O0004180,S0006,C013099,2025-12-02 00:00:00,4,FAST SHIPPING AND THE PRODUCT MATCHES THE LISTING PHOTOS.,positive,0.45
REV0000001,O0039216,S0055,C018045,2024-01-07 00:00:00,4,"Five stars, no complaints at all.",positive,0.94
REV0000001,O0004273,S0007,C000818,2024-06-23 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,-0.13
REV0000001,O0035252,S0049,C001873,2025-11-30 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.99
REV0000001,O0026320,S0036,C010256,2024-11-14 00:00:00,3,"WORKS AS EXPECTED, WOULD NOT NECESSARILY BUY AGAIN.",neutral,0.06
REV0000001,O0020481,S0028,C019291,2025-11-13 00:00:00,5,"Great quality for the price, would buy from this seller again.",positive,0.98
REV0000001,O0040899,S0057,C009669,2026-01-09 00:00:00,3,"Works as expected, would not necessarily buy again.",neutral,0.13
REV0000001,O0018896,S0027,C011251,2024-05-31 00:00:00,3,"Average experience, took a bit longer than expected to arrive.",neutral,0.16
REV0000001,O0014908,S0021,C022560,2025-08-30 00:00:00,3,"Product is fine, packaging could have been better.",neutral,0.17
REV0000001,O0029277,S0041,C014410,2024-07-02 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.83
REV0000001,O0003513,S0006,C022465,2024-07-01 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.75
REV0000001,O0001764,S0003,C016226,2025-06-20 00:00:00,5,"Five stars, no complaints at all.",positive,0.88
REV0000001,O0036551,S0051,C012300,2025-05-01 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.48
REV0000001,O0013712,S0019,C004770,2025-09-13 00:00:00,5,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.67
REV0000001,O0025436,S0035,C007260,2024-10-23 00:00:00,5,"PRODUCT EXCEEDED MY EXPECTATIONS, SMOOTH TRANSACTION.",positive,0.54
REV0000001,O0036633,S0051,C018541,2025-06-08 00:00:00,3,"Works as expected, would not necessarily buy again.",neutral,0.01
REV0000001,O0027997,S0038,C001514,2025-07-18 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.69
REV0000001,O0023577,S0032,C018925,2025-10-19 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.76
REV0000001,O0000818,S0002,C020870,2025-02-21 00:00:00,5,"Really impressed, seller communicated well throughout.",positive,0.62
REV0000001,O0032614,S0046,C022390,2024-05-10 00:00:00,3,"Product is fine, packaging could have been better.",neutral,-0.1
REV0000001,O0033744,S0047,C013568,2025-04-29 00:00:00,5,"Great quality for the price, would buy from this seller again.",positive,0.63
REV0000001,O0008103,S0012,C016349,2025-04-21 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.86
REV0000001,O0019636,S0028,C019135,2024-04-29 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.93
REV0000001,O0025443,S0035,C003068,2024-10-20 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.73
REV0000001,O0001268,S0003,C003668,2024-06-15 00:00:00,4,"EXACTLY AS DESCRIBED, ARRIVED QUICKLY. VERY HAPPY WITH THIS PURCHASE.",positive,0.82
REV0000001,O0038898,S0054,C019384,2025-05-21 00:00:00,3,"ITEM IS OKAY, NOTHING SPECIAL BUT DOES THE JOB.",neutral,0.03
REV0000001,O0042374,S0059,C011465,2025-08-01 00:00:00,3,DECENT QUALITY BUT A BIT OVERPRICED FOR WHAT IT IS.,neutral,0.15
REV0000001,O0037577,S0052,C015519,2025-07-04 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.4
REV0000001,O0001684,S0003,C005065,2025-04-05 00:00:00,4,FAST SHIPPING AND THE PRODUCT MATCHES THE LISTING PHOTOS.,positive,0.98
REV0000001,O0008403,S0012,C018894,2025-12-08 00:00:00,4,No Review Text,positive,0.89
REV0000001,O0039691,S0056,C024970,2024-04-04 00:00:00,4,"PRODUCT EXCEEDED MY EXPECTATIONS, SMOOTH TRANSACTION.",positive,0.68
REV0000001,O0039324,S0055,C001790,2024-07-16 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.9
REV0000001,O0003267,S0006,C003028,2024-02-07 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.41
REV0000001,O0030011,S0042,C017911,2025-01-25 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.91
REV0000001,O0026819,S0036,C005649,2025-11-17 00:00:00,5,PACKAGING WAS SOLID AND THE ITEM WORKS PERFECTLY.,positive,0.5
REV0000001,O0042414,S0059,C001779,2025-08-27 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.4
REV0000001,O0037660,S0052,C015987,2025-08-13 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.61
REV0000001,O0005697,S0010,C008116,2024-04-22 00:00:00,5,"Five stars, no complaints at all.",positive,0.94
REV0000001,O0025452,S0035,C011412,2024-10-21 00:00:00,4,"Five stars, no complaints at all.",positive,0.89
REV0000001,O0007695,S0012,C014322,2024-04-11 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.71
REV0000001,O0042570,S0060,C017778,2024-03-05 00:00:00,2,"Poor quality, broke within a week of use.",negative,-0.42
REV0000001,O0021967,S0030,C016336,2025-05-02 00:00:00,3,"Average experience, took a bit longer than expected to arrive.",neutral,-0.03
REV0000001,O0002582,S0004,C007723,2025-12-30 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.71
REV0000001,O0008408,S0012,C009603,2025-12-03 00:00:00,5,"EXACTLY AS DESCRIBED, ARRIVED QUICKLY. VERY HAPPY WITH THIS PURCHASE.",positive,0.62
REV0000001,O0015885,S0022,C000605,2025-11-09 00:00:00,3,"Product is fine, packaging could have been better.",neutral,0.1
REV0000001,O0010388,S0015,C012580,2025-10-29 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.85
REV0000001,O0014192,S0020,C020920,2025-01-25 00:00:00,5,"Great quality for the price, would buy from this seller again.",positive,0.72
REV0000001,O0033897,S0047,C004598,2025-12-18 00:00:00,4,Packaging was solid and the item works perfectly.,positive,1.0
REV0000001,O0041934,S0059,C017483,2024-03-19 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.74
REV0000001,O0006491,S0010,C013686,2025-11-12 00:00:00,3,"Works as expected, would not necessarily buy again.",neutral,-0.02
REV0000001,O0005775,S0010,C009625,2024-05-25 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.49
REV0000001,O0040204,S0057,C015888,2024-03-25 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.75
REV0000001,O0006681,S0011,C003186,2024-04-05 00:00:00,3,"Works as expected, would not necessarily buy again.",neutral,0.13
REV0000001,O0016792,S0023,C010995,2025-10-26 00:00:00,4,"PRODUCT EXCEEDED MY EXPECTATIONS, SMOOTH TRANSACTION.",positive,0.59
REV0000001,O0034668,S0049,C009425,2024-04-18 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,0.12
REV0000001,O0027116,S0037,C020505,2024-09-20 00:00:00,3,"WORKS AS EXPECTED, WOULD NOT NECESSARILY BUY AGAIN.",neutral,0.2
REV0000001,O0009828,S0015,C003915,2024-05-31 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.88
REV0000001,O0033434,S0047,C007331,2024-03-01 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.86
REV0000001,O0040237,S0057,C024110,2024-04-09 00:00:00,4,PACKAGING WAS SOLID AND THE ITEM WORKS PERFECTLY.,positive,0.48
REV0000001,O0012765,S0018,C017922,2025-10-13 00:00:00,3,"Average experience, took a bit longer than expected to arrive.",neutral,-0.07
REV0000001,O0017224,S0024,C016321,2025-04-01 00:00:00,4,PACKAGING WAS SOLID AND THE ITEM WORKS PERFECTLY.,positive,0.44
REV0000001,O0021028,S0029,C014145,2025-01-13 00:00:00,5,"EXACTLY AS DESCRIBED, ARRIVED QUICKLY. VERY HAPPY WITH THIS PURCHASE.",positive,0.91
REV0000001,O0013472,S0019,C003244,2025-04-25 00:00:00,3,"Works as expected, would not necessarily buy again.",neutral,0.02
REV0000001,O0011415,S0017,C003591,2024-01-31 00:00:00,3,DECENT QUALITY BUT A BIT OVERPRICED FOR WHAT IT IS.,neutral,-0.11
REV0000001,O0040228,S0057,C016305,2024-04-18 00:00:00,5,"GREAT QUALITY FOR THE PRICE, WOULD BUY FROM THIS SELLER AGAIN.",positive,0.82
REV0000001,O0015968,S0022,C016135,2025-12-30 00:00:00,3,"Average experience, took a bit longer than expected to arrive.",neutral,0.12
REV0000001,O0039909,S0056,C002683,2025-03-04 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.86
REV0000001,O0030379,S0042,C004139,2025-10-11 00:00:00,2,"Not at all like the description, very disappointed.",negative,-0.49
REV0000001,O0033743,S0047,C002230,2025-05-05 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.49
REV0000001,O0023603,S0032,C009551,2025-10-09 00:00:00,4,"Five stars, no complaints at all.",positive,0.49
REV0000001,O0018488,S0026,C013229,2025-01-16 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.96
REV0000001,O0040451,S0057,C023379,2024-12-05 00:00:00,3,"Average experience, took a bit longer than expected to arrive.",neutral,0.08
REV0000001,O0011432,S0017,C022552,2024-02-07 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.93
REV0000001,O0015164,S0022,C013750,2024-04-25 00:00:00,5,Fast shipping and the product matches the listing photos.,positive,0.42
REV0000001,O0033731,S0047,C002469,2025-03-30 00:00:00,4,"Five stars, no complaints at all.",positive,0.56
REV0000001,O0020021,S0028,C012212,2024-12-21 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.89
REV0000001,O0000400,S0001,C014764,2025-09-10 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.62
REV0000001,O0017389,S0024,C016768,2025-09-26 00:00:00,5,Fast shipping and the product matches the listing photos.,positive,0.6
REV0000001,O0001197,S0003,C019020,2024-04-27 00:00:00,4,"Really impressed, seller communicated well throughout.",positive,0.4
REV0000001,O0002967,S0005,C013932,2025-02-15 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.91
REV0000001,O0016498,S0023,C004024,2025-03-03 00:00:00,4,"Really impressed, seller communicated well throughout.",positive,0.68
REV0000001,O0012620,S0018,C016709,2025-04-09 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,-0.14
REV0000001,O0020939,S0029,C012710,2024-11-11 00:00:00,4,"Five stars, no complaints at all.",positive,0.96
REV0000001,O0000490,S0001,C012049,2025-12-29 00:00:00,4,"Really impressed, seller communicated well throughout.",positive,0.93
REV0000001,O0030613,S0043,C001600,2024-09-14 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.85
REV0000001,O0013118,S0019,C014217,2024-07-24 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,0.1
REV0000001,O0014357,S0020,C015154,2025-09-14 00:00:00,5,"Great quality for the price, would buy from this seller again.",positive,0.98
REV0000001,O0033967,S0048,C005111,2024-03-11 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,-0.01
REV0000001,O0014926,S0021,C017767,2025-10-04 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,-0.03
REV0000001,O0010275,S0015,C009585,2025-07-05 00:00:00,5,"Really impressed, seller communicated well throughout.",positive,0.7
REV0000001,O0019270,S0027,C013256,2025-06-21 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,-0.12
REV0000001,O0035354,S0050,C003626,2024-03-03 00:00:00,3,"PRODUCT IS FINE, PACKAGING COULD HAVE BEEN BETTER.",neutral,-0.02
REV0000001,O0000068,S0001,C024495,2024-03-20 00:00:00,3,"WORKS AS EXPECTED, WOULD NOT NECESSARILY BUY AGAIN.",neutral,0.19
REV0000001,O0036706,S0051,C008817,2025-09-07 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.8
REV0000001,O0008982,S0014,C013381,2024-03-21 00:00:00,4,"EXACTLY AS DESCRIBED, ARRIVED QUICKLY. VERY HAPPY WITH THIS PURCHASE.",positive,0.41
REV0000001,O0039292,S0055,C019966,2024-07-22 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.62
REV0000001,O0010565,S0016,C008640,2024-03-22 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.48
REV0000001,O0012397,S0018,C010212,2024-05-26 00:00:00,5,"Five stars, no complaints at all.",positive,0.53
REV0000001,O0015020,S0022,C022832,2024-01-27 00:00:00,5,"Five stars, no complaints at all.",positive,0.95
REV0000001,O0022599,S0031,C000709,2025-03-03 00:00:00,5,"REALLY IMPRESSED, SELLER COMMUNICATED WELL THROUGHOUT.",positive,0.78
REV0000001,O0010472,S0015,C016423,2026-01-02 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.86
REV0000001,O0001688,S0003,C017862,2025-04-14 00:00:00,5,"Great quality for the price, would buy from this seller again.",positive,0.56
REV0000001,O0031676,S0045,C006084,2024-06-22 00:00:00,3,"Product is fine, packaging could have been better.",neutral,-0.12
REV0000001,O0027020,S0037,C018689,2024-07-04 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.83
REV0000001,O0030837,S0043,C020924,2025-11-05 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.52
REV0000001,O0032109,S0045,C021315,2025-06-16 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.53
REV0000001,O0018290,S0026,C023233,2024-04-24 00:00:00,3,"Average experience, took a bit longer than expected to arrive.",neutral,-0.02
REV0000001,O0042728,S0060,C023095,2024-09-16 00:00:00,4,"Five stars, no complaints at all.",positive,0.56
REV0000001,O0042324,S0059,C008290,,4,"Great quality for the price, would buy from this seller again.",positive,0.56
REV0000001,O0022349,S0031,C014603,2024-03-04 00:00:00,3,"Works as expected, would not necessarily buy again.",neutral,-0.13
REV0000001,O0039953,S0056,C022759,2025-05-22 00:00:00,4,No Review Text,positive,0.64
REV0000001,O0005984,S0010,C016280,2024-12-01 00:00:00,3,"Works as expected, would not necessarily buy again.",neutral,0.03
REV0000001,O0024880,S0034,C001644,2025-04-18 00:00:00,3,DECENT QUALITY BUT A BIT OVERPRICED FOR WHAT IT IS.,neutral,0.18
REV0000001,O0040173,S0057,C004223,2024-03-06 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.51
REV0000001,O0000398,S0001,C003201,2025-08-23 00:00:00,5,"Really impressed, seller communicated well throughout.",positive,0.92
REV0000001,O0008259,S0012,C018084,2025-07-20 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.54
REV0000001,O0001483,S0003,C001273,2024-12-29 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.97
REV0000001,O0015516,S0022,C004237,2025-02-06 00:00:00,3,"WORKS AS EXPECTED, WOULD NOT NECESSARILY BUY AGAIN.",neutral,0.16
REV0000001,O0019411,S0027,C016416,2025-10-18 00:00:00,5,"Really impressed, seller communicated well throughout.",positive,0.76
REV0000001,O0033197,S0046,C024803,2025-08-11 00:00:00,4,"Really impressed, seller communicated well throughout.",positive,0.48
REV0000001,O0008022,S0012,C024535,2025-01-19 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.99
REV0000001,O0036636,S0051,C005277,2025-07-08 00:00:00,5,"Five stars, no complaints at all.",positive,0.45
REV0000001,O0032463,S0046,C007781,2024-01-20 00:00:00,3,"WORKS AS EXPECTED, WOULD NOT NECESSARILY BUY AGAIN.",neutral,-0.02
REV0000001,O0025391,S0035,C022272,2024-09-23 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.49
REV0000001,O0021862,S0030,C008127,2025-02-10 00:00:00,5,"Five stars, no complaints at all.",positive,0.46
REV0000001,O0035227,S0049,C012306,2025-10-20 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,-0.05
REV0000001,O0011116,S0016,C023033,2025-06-08 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.71
REV0000001,O0035351,S0050,C002179,2024-02-17 00:00:00,5,Fast shipping and the product matches the listing photos.,positive,0.61
REV0000001,O0014400,S0020,C001642,2025-11-09 00:00:00,5,"Great quality for the price, would buy from this seller again.",positive,0.42
