review_id,seller_id,category,review_date,rating,review_text,sentiment_score,sentiment_category
REV04634,LuxeDecor,Home & Kitchen,2026-03-15,4,"Highly durable pan, non-stick works perfectly.",0.64,Positive
REV04635,LuxeDecor,Home & Kitchen,2026-03-12,5,"Very cozy bedsheets, very soft fabric.",0.9,Positive
REV04636,LuxeDecor,Home & Kitchen,2026-03-21,4,"Extremely sharp knives, cooks like a chef.",0.61,Positive
REV04637,LuxeDecor,Home & Kitchen,2026-03-20,5,"Beautiful design, fits perfectly on my counter.",0.45,Positive
REV04638,LuxeDecor,Home & Kitchen,2026-03-23,5,"Very cozy bedsheets, very soft fabric.",0.49,Positive
REV04639,LuxeDecor,Home & Kitchen,2026-03-28,5,"Very cozy bedsheets, very soft fabric.",0.55,Positive
REV04640,LuxeDecor,Home & Kitchen,2026-03-29,3,Average quality for the price.,0.23,Neutral
REV04641,LuxeDecor,Home & Kitchen,2026-03-27,3,Average quality for the price.,0.21,Neutral
REV04642,LuxeDecor,Home & Kitchen,2026-04-04,4,"Highly durable pan, non-stick works perfectly.",0.67,Positive
REV04643,LuxeDecor,Home & Kitchen,2026-04-03,5,"Very cozy bedsheets, very soft fabric.",0.84,Positive
REV04644,LuxeDecor,Home & Kitchen,2026-04-01,4,"Beautiful design, fits perfectly on my counter.",0.38,Positive
REV04645,LuxeDecor,Home & Kitchen,2026-04-11,5,"Beautiful design, fits perfectly on my counter.",0.61,Positive
REV04646,LuxeDecor,Home & Kitchen,2026-04-11,5,"Very cozy bedsheets, very soft fabric.",0.37,Positive
REV04647,LuxeDecor,Home & Kitchen,2026-04-11,4,"Beautiful design, fits perfectly on my counter.",0.66,Positive
REV04648,LuxeDecor,Home & Kitchen,2026-04-20,4,"Highly durable pan, non-stick works perfectly.",0.88,Positive
REV04649,LuxeDecor,Home & Kitchen,2026-04-16,4,"Beautiful design, fits perfectly on my counter.",0.64,Positive
REV04650,LuxeDecor,Home & Kitchen,2026-04-15,4,"Beautiful design, fits perfectly on my counter.",0.85,Positive
REV04651,LuxeDecor,Home & Kitchen,2026-04-25,5,"Beautiful design, fits perfectly on my counter.",0.34,Positive
REV04652,LuxeDecor,Home & Kitchen,2026-04-24,5,"Extremely sharp knives, cooks like a chef.",0.32,Positive
REV04653,LuxeDecor,Home & Kitchen,2026-04-26,4,"Highly durable pan, non-stick works perfectly.",0.82,Positive
REV04654,LuxeDecor,Home & Kitchen,2026-05-04,5,"Highly durable pan, non-stick works perfectly.",0.65,Positive
REV04655,LuxeDecor,Home & Kitchen,2026-05-01,5,"Very cozy bedsheets, very soft fabric.",0.33,Positive
REV04656,LuxeDecor,Home & Kitchen,2026-05-02,4,"Beautiful design, fits perfectly on my counter.",0.72,Positive
REV04657,LuxeDecor,Home & Kitchen,2026-05-08,4,"Beautiful design, fits perfectly on my counter.",0.73,Positive
REV04658,LuxeDecor,Home & Kitchen,2026-05-10,4,"Beautiful design, fits perfectly on my counter.",0.48,Positive
REV04659,LuxeDecor,Home & Kitchen,2026-05-09,3,"It does what it says, but feels a bit lightweight.",0.19,Neutral
REV04660,LuxeDecor,Home & Kitchen,2026-05-14,4,"Blender is super powerful, handles frozen fruit easily.",0.75,Positive
REV04661,LuxeDecor,Home & Kitchen,2026-05-14,5,"Beautiful design, fits perfectly on my counter.",0.51,Positive
REV04662,LuxeDecor,Home & Kitchen,2026-05-14,5,"Very cozy bedsheets, very soft fabric.",0.71,Positive
REV04663,LuxeDecor,Home & Kitchen,2026-05-24,5,"Extremely sharp knives, cooks like a chef.",0.65,Positive
REV04664,LuxeDecor,Home & Kitchen,2026-05-23,5,"Blender is super powerful, handles frozen fruit easily.",0.4,Positive
REV04665,LuxeDecor,Home & Kitchen,2026-05-23,5,"Beautiful design, fits perfectly on my counter.",0.72,Positive
REV04666,LuxeDecor,Home & Kitchen,2026-05-30,5,"Blender is super powerful, handles frozen fruit easily.",0.57,Positive
REV04667,LuxeDecor,Home & Kitchen,2026-05-29,4,"Beautiful design, fits perfectly on my counter.",0.66,Positive
REV04668,LuxeDecor,Home & Kitchen,2026-05-27,5,"Highly durable pan, non-stick works perfectly.",0.88,Positive
REV04669,LuxeDecor,Home & Kitchen,2026-06-03,4,"Extremely sharp knives, cooks like a chef.",0.65,Positive
REV04670,LuxeDecor,Home & Kitchen,2026-06-07,4,"Beautiful design, fits perfectly on my counter.",0.66,Positive
REV04671,LuxeDecor,Home & Kitchen,2026-06-04,5,"Very cozy bedsheets, very soft fabric.",0.85,Positive
REV04672,LuxeDecor,Home & Kitchen,2026-06-12,4,"Beautiful design, fits perfectly on my counter.",0.44,Positive
REV04673,LuxeDecor,Home & Kitchen,2026-06-14,5,"Blender is super powerful, handles frozen fruit easily.",0.75,Positive
REV04674,LuxeDecor,Home & Kitchen,2026-06-15,4,"Beautiful design, fits perfectly on my counter.",0.77,Positive
REV04675,LuxeDecor,Home & Kitchen,2026-06-22,5,"Blender is super powerful, handles frozen fruit easily.",0.64,Positive
REV04676,LuxeDecor,Home & Kitchen,2026-06-22,5,"Extremely sharp knives, cooks like a chef.",0.78,Positive
REV04677,LuxeDecor,Home & Kitchen,2026-06-20,4,"Beautiful design, fits perfectly on my counter.",0.52,Positive
REV04678,LuxeDecor,Home & Kitchen,2026-06-25,4,"Very cozy bedsheets, very soft fabric.",0.59,Positive
REV04679,LuxeDecor,Home & Kitchen,2026-06-24,4,"Beautiful design, fits perfectly on my counter.",0.36,Positive
REV04680,LuxeDecor,Home & Kitchen,2026-06-29,5,"Blender is super powerful, handles frozen fruit easily.",0.61,Positive
REV04681,DailyGrocery,Grocery,2025-07-07,5,"Super fresh organic apples, delicious!",0.4,Positive
REV04682,DailyGrocery,Grocery,2025-07-04,5,"Excellent quality olive oil, great flavor.",0.53,Positive
REV04683,DailyGrocery,Grocery,2025-07-05,5,"Great coffee beans, wonderful aroma.",0.68,Positive
REV04684,DailyGrocery,Grocery,2025-07-11,5,"Excellent quality olive oil, great flavor.",0.78,Positive
REV04685,DailyGrocery,Grocery,2025-07-13,4,"Excellent quality olive oil, great flavor.",0.85,Positive
REV04686,DailyGrocery,Grocery,2025-07-14,3,"It does what it says, but feels a bit lightweight.",0.13,Neutral
REV04687,DailyGrocery,Grocery,2025-07-16,5,"Super fresh organic apples, delicious!",0.46,Positive
REV04688,DailyGrocery,Grocery,2025-07-21,5,"Super fresh organic apples, delicious!",0.77,Positive
REV04689,DailyGrocery,Grocery,2025-07-19,4,"Highly recommend these snacks, kids love them.",0.82,Positive
REV04690,DailyGrocery,Grocery,2025-07-23,4,"Great coffee beans, wonderful aroma.",0.84,Positive
REV04691,DailyGrocery,Grocery,2025-07-24,5,"Great coffee beans, wonderful aroma.",0.5,Positive
REV04692,DailyGrocery,Grocery,2025-07-24,5,"Highly recommend these snacks, kids love them.",0.45,Positive
REV04693,DailyGrocery,Grocery,2025-08-04,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.66,Positive
REV04694,DailyGrocery,Grocery,2025-08-03,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.65,Positive
REV04695,DailyGrocery,Grocery,2025-08-04,5,"Great coffee beans, wonderful aroma.",0.49,Positive
REV04696,DailyGrocery,Grocery,2025-08-08,5,"Great coffee beans, wonderful aroma.",0.69,Positive
REV04697,DailyGrocery,Grocery,2025-08-11,4,"Highly recommend these snacks, kids love them.",0.86,Positive
REV04698,DailyGrocery,Grocery,2025-08-06,4,"Super fresh organic apples, delicious!",0.57,Positive
REV04699,DailyGrocery,Grocery,2025-08-15,5,"Great coffee beans, wonderful aroma.",0.35,Positive
REV04700,DailyGrocery,Grocery,2025-08-15,5,"Excellent quality olive oil, great flavor.",0.44,Positive
REV04701,DailyGrocery,Grocery,2025-08-18,5,"Excellent quality olive oil, great flavor.",0.54,Positive
REV04702,DailyGrocery,Grocery,2025-08-20,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.68,Positive
REV04703,DailyGrocery,Grocery,2025-08-23,4,"Excellent quality olive oil, great flavor.",0.48,Positive
REV04704,DailyGrocery,Grocery,2025-08-20,5,"Super fresh organic apples, delicious!",0.4,Positive
REV04705,DailyGrocery,Grocery,2025-08-31,5,"Highly recommend these snacks, kids love them.",0.64,Positive
REV04706,DailyGrocery,Grocery,2025-09-01,4,"Highly recommend these snacks, kids love them.",0.59,Positive
REV04707,DailyGrocery,Grocery,2025-09-01,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.38,Positive
REV04708,DailyGrocery,Grocery,2025-09-04,5,"Excellent quality olive oil, great flavor.",0.48,Positive
REV04709,DailyGrocery,Grocery,2025-09-04,3,"Took a bit long to ship, but works fine.",-0.08,Neutral
REV04710,DailyGrocery,Grocery,2025-09-04,4,"Excellent quality olive oil, great flavor.",0.77,Positive
REV04711,DailyGrocery,Grocery,2025-09-14,5,"Excellent quality olive oil, great flavor.",0.52,Positive
REV04712,DailyGrocery,Grocery,2025-09-13,5,"Super fresh organic apples, delicious!",0.54,Positive
REV04713,DailyGrocery,Grocery,2025-09-11,5,"Great coffee beans, wonderful aroma.",0.72,Positive
REV04714,DailyGrocery,Grocery,2025-09-17,4,"Excellent quality olive oil, great flavor.",0.68,Positive
REV04715,DailyGrocery,Grocery,2025-09-18,4,"Excellent quality olive oil, great flavor.",0.35,Positive
REV04716,DailyGrocery,Grocery,2025-09-20,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.38,Positive
REV04717,DailyGrocery,Grocery,2025-09-24,4,"Great coffee beans, wonderful aroma.",0.75,Positive
REV04718,DailyGrocery,Grocery,2025-09-24,4,"Excellent quality olive oil, great flavor.",0.83,Positive
REV04719,DailyGrocery,Grocery,2025-09-24,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.87,Positive
REV04720,DailyGrocery,Grocery,2025-10-03,5,"Super fresh organic apples, delicious!",0.62,Positive
REV04721,DailyGrocery,Grocery,2025-10-03,4,"Super fresh organic apples, delicious!",0.52,Positive
REV04722,DailyGrocery,Grocery,2025-10-05,4,"Super fresh organic apples, delicious!",0.41,Positive
REV04723,DailyGrocery,Grocery,2025-10-11,5,"Highly recommend these snacks, kids love them.",0.73,Positive
REV04724,DailyGrocery,Grocery,2025-10-08,4,"Super fresh organic apples, delicious!",0.77,Positive
REV04725,DailyGrocery,Grocery,2025-10-10,5,"Super fresh organic apples, delicious!",0.79,Positive
REV04726,DailyGrocery,Grocery,2025-10-20,4,"Super fresh organic apples, delicious!",0.77,Positive
REV04727,DailyGrocery,Grocery,2025-10-15,4,"Great coffee beans, wonderful aroma.",0.76,Positive
REV04728,DailyGrocery,Grocery,2025-10-16,4,"Super fresh organic apples, delicious!",0.81,Positive
REV04729,DailyGrocery,Grocery,2025-10-25,5,"Super fresh organic apples, delicious!",0.86,Positive
REV04730,DailyGrocery,Grocery,2025-10-26,5,"Great coffee beans, wonderful aroma.",0.86,Positive
REV04731,DailyGrocery,Grocery,2025-10-25,3,"Took a bit long to ship, but works fine.",0.3,Neutral
REV04732,DailyGrocery,Grocery,2025-11-02,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.79,Positive
REV04733,DailyGrocery,Grocery,2025-10-31,5,"Highly recommend these snacks, kids love them.",0.53,Positive
REV04734,DailyGrocery,Grocery,2025-11-03,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.37,Positive
REV04735,DailyGrocery,Grocery,2025-11-06,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.78,Positive
REV04736,DailyGrocery,Grocery,2025-11-10,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.59,Positive
REV04737,DailyGrocery,Grocery,2025-11-08,4,"Highly recommend these snacks, kids love them.",0.51,Positive
REV04738,DailyGrocery,Grocery,2025-11-14,5,"Super fresh organic apples, delicious!",0.89,Positive
REV04739,DailyGrocery,Grocery,2025-11-12,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.56,Positive
REV04740,DailyGrocery,Grocery,2025-11-15,4,"Super fresh organic apples, delicious!",0.69,Positive
REV04741,DailyGrocery,Grocery,2025-11-24,4,"Highly recommend these snacks, kids love them.",0.84,Positive
REV04742,DailyGrocery,Grocery,2025-11-19,5,"Excellent quality olive oil, great flavor.",0.8,Positive
REV04743,DailyGrocery,Grocery,2025-11-19,4,"Great coffee beans, wonderful aroma.",0.76,Positive
REV04744,DailyGrocery,Grocery,2025-12-01,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.58,Positive
REV04745,DailyGrocery,Grocery,2025-11-28,4,"Excellent quality olive oil, great flavor.",0.31,Positive
REV04746,DailyGrocery,Grocery,2025-11-30,5,"Highly recommend these snacks, kids love them.",0.38,Positive
REV04747,DailyGrocery,Grocery,2025-12-07,5,"Highly recommend these snacks, kids love them.",0.38,Positive
REV04748,DailyGrocery,Grocery,2025-12-08,4,"Highly recommend these snacks, kids love them.",0.89,Positive
REV04749,DailyGrocery,Grocery,2025-12-03,5,"Excellent quality olive oil, great flavor.",0.77,Positive
REV04750,DailyGrocery,Grocery,2025-12-10,3,"Took a bit long to ship, but works fine.",-0.08,Neutral
REV04751,DailyGrocery,Grocery,2025-12-10,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.82,Positive
REV04752,DailyGrocery,Grocery,2025-12-15,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.81,Positive
REV04753,DailyGrocery,Grocery,2025-12-21,5,"Excellent quality olive oil, great flavor.",0.45,Positive
REV04754,DailyGrocery,Grocery,2025-12-20,4,"Highly recommend these snacks, kids love them.",0.86,Positive
REV04755,DailyGrocery,Grocery,2025-12-17,2,Worst delivery speed ever. Almost a month to ship out.,-0.79,Negative
REV04756,DailyGrocery,Grocery,2025-12-27,5,"Highly recommend these snacks, kids love them.",0.62,Positive
REV04757,DailyGrocery,Grocery,2025-12-29,4,"Super fresh organic apples, delicious!",0.45,Positive
REV04758,DailyGrocery,Grocery,2025-12-26,4,"Highly recommend these snacks, kids love them.",0.69,Positive
REV04759,DailyGrocery,Grocery,2026-01-05,5,"Excellent quality olive oil, great flavor.",0.61,Positive
REV04760,DailyGrocery,Grocery,2026-01-04,5,"Excellent quality olive oil, great flavor.",0.31,Positive
REV04761,DailyGrocery,Grocery,2026-01-05,5,"Great coffee beans, wonderful aroma.",0.35,Positive
REV04762,DailyGrocery,Grocery,2026-01-08,5,"Super fresh organic apples, delicious!",0.31,Positive
REV04763,DailyGrocery,Grocery,2026-01-07,4,"Highly recommend these snacks, kids love them.",0.84,Positive
REV04764,DailyGrocery,Grocery,2026-01-12,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.74,Positive
REV04765,DailyGrocery,Grocery,2026-01-15,4,"Highly recommend these snacks, kids love them.",0.72,Positive
REV04766,DailyGrocery,Grocery,2026-01-14,4,"Highly recommend these snacks, kids love them.",0.89,Positive
REV04767,DailyGrocery,Grocery,2026-01-19,4,"Highly recommend these snacks, kids love them.",0.55,Positive
REV04768,DailyGrocery,Grocery,2026-01-22,5,"Excellent quality olive oil, great flavor.",0.65,Positive
REV04769,DailyGrocery,Grocery,2026-01-22,5,"Excellent quality olive oil, great flavor.",0.5,Positive
REV04770,DailyGrocery,Grocery,2026-01-21,5,"Super fresh organic apples, delicious!",0.88,Positive
REV04771,DailyGrocery,Grocery,2026-01-29,5,"Super fresh organic apples, delicious!",0.49,Positive
REV04772,DailyGrocery,Grocery,2026-01-31,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.44,Positive
REV04773,DailyGrocery,Grocery,2026-01-29,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.41,Positive
REV04774,DailyGrocery,Grocery,2026-02-09,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.78,Positive
REV04775,DailyGrocery,Grocery,2026-02-09,5,"Highly recommend these snacks, kids love them.",0.47,Positive
REV04776,DailyGrocery,Grocery,2026-02-09,5,"Super fresh organic apples, delicious!",0.82,Positive
REV04777,DailyGrocery,Grocery,2026-02-16,4,"Great coffee beans, wonderful aroma.",0.83,Positive
REV04778,DailyGrocery,Grocery,2026-02-11,4,"Highly recommend these snacks, kids love them.",0.52,Positive
REV04779,DailyGrocery,Grocery,2026-02-12,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.77,Positive
REV04780,DailyGrocery,Grocery,2026-02-18,5,"Great coffee beans, wonderful aroma.",0.51,Positive
REV04781,DailyGrocery,Grocery,2026-02-21,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.76,Positive
REV04782,DailyGrocery,Grocery,2026-02-23,5,"Highly recommend these snacks, kids love them.",0.57,Positive
REV04783,DailyGrocery,Grocery,2026-02-28,4,"Great coffee beans, wonderful aroma.",0.65,Positive
REV04784,DailyGrocery,Grocery,2026-02-26,5,"Excellent quality olive oil, great flavor.",0.86,Positive
REV04785,DailyGrocery,Grocery,2026-02-25,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.74,Positive
REV04786,DailyGrocery,Grocery,2026-03-04,5,"Super fresh organic apples, delicious!",0.79,Positive
REV04787,DailyGrocery,Grocery,2026-03-06,5,"Super fresh organic apples, delicious!",0.53,Positive
REV04788,DailyGrocery,Grocery,2026-03-05,4,"Great coffee beans, wonderful aroma.",0.51,Positive
REV04789,DailyGrocery,Grocery,2026-03-15,5,"Super fresh organic apples, delicious!",0.63,Positive
REV04790,DailyGrocery,Grocery,2026-03-12,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.83,Positive
REV04791,DailyGrocery,Grocery,2026-03-14,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.75,Positive
REV04792,DailyGrocery,Grocery,2026-03-20,5,"Super fresh organic apples, delicious!",0.47,Positive
REV04793,DailyGrocery,Grocery,2026-03-22,4,"Super fresh organic apples, delicious!",0.72,Positive
REV04794,DailyGrocery,Grocery,2026-03-19,4,"Great coffee beans, wonderful aroma.",0.58,Positive
REV04795,DailyGrocery,Grocery,2026-03-27,4,"Highly recommend these snacks, kids love them.",0.89,Positive
REV04796,DailyGrocery,Grocery,2026-03-30,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.6,Positive
REV04797,DailyGrocery,Grocery,2026-03-29,5,"Excellent quality olive oil, great flavor.",0.43,Positive
REV04798,DailyGrocery,Grocery,2026-04-05,5,"Great coffee beans, wonderful aroma.",0.47,Positive
REV04799,DailyGrocery,Grocery,2026-04-01,5,"Excellent quality olive oil, great flavor.",0.89,Positive
REV04800,DailyGrocery,Grocery,2026-04-01,5,"Highly recommend these snacks, kids love them.",0.8,Positive
REV04801,DailyGrocery,Grocery,2026-04-09,1,Item expired 3 months ago! Unsafe.,-0.65,Negative
REV04802,DailyGrocery,Grocery,2026-04-09,3,"Took a bit long to ship, but works fine.",0.28,Neutral
REV04803,DailyGrocery,Grocery,2026-04-09,2,Warm and melted. Bad cooling during shipment.,-0.85,Negative
REV04804,DailyGrocery,Grocery,2026-04-16,3,"Took a bit long to ship, but works fine.",0.2,Neutral
REV04805,DailyGrocery,Grocery,2026-04-19,2,Arrived damaged and scratched. Packaging was terrible.,-0.82,Negative
REV04806,DailyGrocery,Grocery,2026-04-19,2,Item expired 3 months ago! Unsafe.,-0.58,Negative
REV04807,DailyGrocery,Grocery,2026-04-24,3,"Product is okay, nothing special.",0.19,Neutral
REV04808,DailyGrocery,Grocery,2026-04-25,2,"Damaged in transit, fluid was leaking everywhere.",-0.84,Negative
REV04809,DailyGrocery,Grocery,2026-04-25,2,Defective unit. Will not turn on. Returning immediately.,-0.82,Negative
REV04810,DailyGrocery,Grocery,2026-04-29,2,Item doesn't work at all. Completely dead on arrival.,-0.22,Negative
REV04811,DailyGrocery,Grocery,2026-05-04,2,Fruits were completely molded. Unusable.,-0.51,Negative
REV04812,DailyGrocery,Grocery,2026-05-04,3,Average quality for the price.,0.06,Neutral
REV04813,DailyGrocery,Grocery,2026-05-07,1,Arrived damaged and scratched. Packaging was terrible.,-0.79,Negative
REV04814,DailyGrocery,Grocery,2026-05-08,2,Warm and melted. Bad cooling during shipment.,-0.57,Negative
REV04815,DailyGrocery,Grocery,2026-05-06,2,Defective unit. Will not turn on. Returning immediately.,-0.38,Negative
REV04816,DailyGrocery,Grocery,2026-05-15,3,"Decent item, fits reasonably well.",0.12,Neutral
REV04817,DailyGrocery,Grocery,2026-05-15,2,Warm and melted. Bad cooling during shipment.,-0.73,Negative
REV04818,DailyGrocery,Grocery,2026-05-13,2,Warm and melted. Bad cooling during shipment.,-0.74,Negative
REV04819,DailyGrocery,Grocery,2026-05-22,1,Broke after 2 days. The charging port doesn't work.,-0.41,Negative
REV04820,DailyGrocery,Grocery,2026-05-25,3,Average quality for the price.,0.23,Neutral
REV04821,DailyGrocery,Grocery,2026-05-20,2,Item doesn't work at all. Completely dead on arrival.,-0.69,Negative
REV04822,DailyGrocery,Grocery,2026-05-27,2,Vegetables were mushy and rotten. Bad quality.,-0.43,Negative
REV04823,DailyGrocery,Grocery,2026-05-30,2,Broke after 2 days. The charging port doesn't work.,-0.47,Negative
REV04824,DailyGrocery,Grocery,2026-05-31,2,Defective unit. Will not turn on. Returning immediately.,-0.57,Negative
REV04825,DailyGrocery,Grocery,2026-06-08,3,"Decent item, fits reasonably well.",0.25,Neutral
REV04826,DailyGrocery,Grocery,2026-06-05,3,"Decent item, fits reasonably well.",0.24,Neutral
REV04827,DailyGrocery,Grocery,2026-06-04,3,Average quality for the price.,-0.1,Neutral
REV04828,DailyGrocery,Grocery,2026-06-15,3,Average quality for the price.,0.2,Neutral
REV04829,DailyGrocery,Grocery,2026-06-12,2,Arrived damaged and scratched. Packaging was terrible.,-0.83,Negative
REV04830,DailyGrocery,Grocery,2026-06-10,3,"It does what it says, but feels a bit lightweight.",0.01,Neutral
REV04831,DailyGrocery,Grocery,2026-06-20,2,Delivery kept getting pushed back. Frustrating experience.,-0.35,Negative
REV04832,DailyGrocery,Grocery,2026-06-17,2,Defective unit. Will not turn on. Returning immediately.,-0.7,Negative
REV04833,DailyGrocery,Grocery,2026-06-19,4,"Super fresh organic apples, delicious!",0.85,Positive
REV04834,DailyGrocery,Grocery,2026-06-24,2,Took weeks to arrive. Arrived way past delivery window.,-0.57,Negative
REV04835,DailyGrocery,Grocery,2026-06-28,2,Broke after 2 days. The charging port doesn't work.,-0.27,Negative
REV04836,DailyGrocery,Grocery,2026-06-29,2,Fruits were completely molded. Unusable.,-0.79,Negative
REV04837,FreshCart,Grocery,2025-07-03,5,"Highly recommend these snacks, kids love them.",0.77,Positive
REV04838,FreshCart,Grocery,2025-07-02,4,"Super fresh organic apples, delicious!",0.54,Positive
REV04839,FreshCart,Grocery,2025-07-05,5,"Excellent quality olive oil, great flavor.",0.36,Positive
REV04840,FreshCart,Grocery,2025-07-14,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.68,Positive
REV04841,FreshCart,Grocery,2025-07-10,5,"Great coffee beans, wonderful aroma.",0.42,Positive
REV04842,FreshCart,Grocery,2025-07-14,4,"Highly recommend these snacks, kids love them.",0.55,Positive
REV04843,FreshCart,Grocery,2025-07-19,4,"Super fresh organic apples, delicious!",0.39,Positive
REV04844,FreshCart,Grocery,2025-07-18,5,"Highly recommend these snacks, kids love them.",0.68,Positive
REV04845,FreshCart,Grocery,2025-07-18,4,"Highly recommend these snacks, kids love them.",0.5,Positive
REV04846,FreshCart,Grocery,2025-07-23,4,"Super fresh organic apples, delicious!",0.56,Positive
REV04847,FreshCart,Grocery,2025-07-23,5,"Super fresh organic apples, delicious!",0.72,Positive
REV04848,FreshCart,Grocery,2025-07-28,5,"Highly recommend these snacks, kids love them.",0.74,Positive
REV04849,FreshCart,Grocery,2025-07-31,5,"Great coffee beans, wonderful aroma.",0.9,Positive
REV04850,FreshCart,Grocery,2025-08-03,5,"Super fresh organic apples, delicious!",0.77,Positive
REV04851,FreshCart,Grocery,2025-08-03,4,"Great coffee beans, wonderful aroma.",0.74,Positive
REV04852,FreshCart,Grocery,2025-08-11,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.71,Positive
REV04853,FreshCart,Grocery,2025-08-10,4,"Super fresh organic apples, delicious!",0.7,Positive
REV04854,FreshCart,Grocery,2025-08-09,5,"Excellent quality olive oil, great flavor.",0.86,Positive
REV04855,FreshCart,Grocery,2025-08-15,4,"Highly recommend these snacks, kids love them.",0.77,Positive
REV04856,FreshCart,Grocery,2025-08-14,4,"Great coffee beans, wonderful aroma.",0.55,Positive
REV04857,FreshCart,Grocery,2025-08-15,5,"Super fresh organic apples, delicious!",0.89,Positive
REV04858,FreshCart,Grocery,2025-08-21,5,"Great coffee beans, wonderful aroma.",0.49,Positive
REV04859,FreshCart,Grocery,2025-08-25,4,"Highly recommend these snacks, kids love them.",0.6,Positive
REV04860,FreshCart,Grocery,2025-08-23,5,"Super fresh organic apples, delicious!",0.7,Positive
REV04861,FreshCart,Grocery,2025-08-31,5,"Great coffee beans, wonderful aroma.",0.37,Positive
REV04862,FreshCart,Grocery,2025-08-27,5,"Highly recommend these snacks, kids love them.",0.54,Positive
REV04863,FreshCart,Grocery,2025-08-31,5,"Great coffee beans, wonderful aroma.",0.48,Positive
REV04864,FreshCart,Grocery,2025-09-04,3,"Product is okay, nothing special.",0.05,Neutral
REV04865,FreshCart,Grocery,2025-09-04,5,"Super fresh organic apples, delicious!",0.51,Positive
REV04866,FreshCart,Grocery,2025-09-08,5,"Great coffee beans, wonderful aroma.",0.48,Positive
REV04867,FreshCart,Grocery,2025-09-14,5,"Super fresh organic apples, delicious!",0.33,Positive
REV04868,FreshCart,Grocery,2025-09-12,5,"Highly recommend these snacks, kids love them.",0.36,Positive
REV04869,FreshCart,Grocery,2025-09-10,5,"Super fresh organic apples, delicious!",0.41,Positive
REV04870,FreshCart,Grocery,2025-09-18,5,"Great coffee beans, wonderful aroma.",0.78,Positive
REV04871,FreshCart,Grocery,2025-09-17,5,"Excellent quality olive oil, great flavor.",0.76,Positive
REV04872,FreshCart,Grocery,2025-09-19,4,"Great coffee beans, wonderful aroma.",0.74,Positive
REV04873,FreshCart,Grocery,2025-09-24,5,"Super fresh organic apples, delicious!",0.38,Positive
REV04874,FreshCart,Grocery,2025-09-28,4,"Super fresh organic apples, delicious!",0.7,Positive
REV04875,FreshCart,Grocery,2025-09-26,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.81,Positive
REV04876,FreshCart,Grocery,2025-10-04,4,"Excellent quality olive oil, great flavor.",0.74,Positive
REV04877,FreshCart,Grocery,2025-10-02,4,"Super fresh organic apples, delicious!",0.86,Positive
REV04878,FreshCart,Grocery,2025-10-01,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.56,Positive
REV04879,FreshCart,Grocery,2025-10-13,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.42,Positive
REV04880,FreshCart,Grocery,2025-10-11,5,"Great coffee beans, wonderful aroma.",0.69,Positive
REV04881,FreshCart,Grocery,2025-10-12,4,"Excellent quality olive oil, great flavor.",0.47,Positive
REV04882,FreshCart,Grocery,2025-10-19,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.43,Positive
REV04883,FreshCart,Grocery,2025-10-19,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.55,Positive
REV04884,FreshCart,Grocery,2025-10-19,4,"Great coffee beans, wonderful aroma.",0.35,Positive
REV04885,FreshCart,Grocery,2025-10-27,5,"Super fresh organic apples, delicious!",0.62,Positive
REV04886,FreshCart,Grocery,2025-10-23,5,"Super fresh organic apples, delicious!",0.49,Positive
REV04887,FreshCart,Grocery,2025-10-23,5,"Super fresh organic apples, delicious!",0.54,Positive
REV04888,FreshCart,Grocery,2025-10-30,3,"Took a bit long to ship, but works fine.",0.26,Neutral
REV04889,FreshCart,Grocery,2025-11-02,4,"Excellent quality olive oil, great flavor.",0.37,Positive
REV04890,FreshCart,Grocery,2025-10-30,5,"Great coffee beans, wonderful aroma.",0.61,Positive
